set: 0, left: 0, right: -0.0012401
set: 2.5, left: -2.48723, right: 2.47814

set: 2.5, left: -2.48641, right: 2.47028

set: 2.5, left: -2.48889, right: 2.4678

set: 2.5, left: -2.48806, right: 2.46615

set: 2.5, left: -2.48806, right: 2.46615

set: 2.5, left: -2.47855, right: 2.4678

set: 2.5, left: -2.47772, right: 2.46243

set: 2.5, left: -2.47318, right: 2.46946

set: 2.5, left: -2.48475, right: 2.46946

set: 2.5, left: -2.48806, right: 2.47814

set: 2.5, left: -2.48806, right: 2.47028

set: 2.5, left: -2.48971, right: 2.4678

set: 2.5, left: -2.48889, right: 2.46863

set: 2.5, left: -2.48806, right: 2.46863

set: 2.5, left: -2.47938, right: 2.4678

set: 2.5, left: -2.47938, right: 2.46408

set: 2.5, left: -2.47772, right: 2.47028

set: 2.5, left: -2.474, right: 2.47028

set: 2.5, left: -2.48806, right: 2.47731

set: 2.5, left: -2.48806, right: 2.47194

set: 2.5, left: -2.48971, right: 2.46946

set: 2.5, left: -2.48971, right: 2.46863

set: 2.5, left: -2.48889, right: 2.46946

set: 2.5, left: -2.48021, right: 2.46863

set: 2.5, left: -2.48021, right: 2.46698

set: 2.5, left: -2.47855, right: 2.47194

set: 2.5, left: -2.47483, right: 2.47028

set: 2.5, left: -2.48641, right: 2.47194

set: 2.5, left: -2.48889, right: 2.47731

set: 2.5, left: -2.49054, right: 2.47276

set: 2.5, left: -2.49054, right: 2.47111

set: 2.5, left: -2.48971, right: 2.47028

set: 2.5, left: -2.48103, right: 2.46946

set: 2.5, left: -2.48103, right: 2.46863

set: 2.5, left: -2.47938, right: 2.47276

set: 2.5, left: -2.47607, right: 2.47028

set: 2.5, left: -2.48806, right: 2.47359

set: 2.5, left: -2.48971, right: 2.47896

set: 2.5, left: -2.48971, right: 2.47442

set: 2.5, left: -2.49137, right: 2.47276

set: 2.5, left: -2.49054, right: 2.47028

set: 2.5, left: -2.48971, right: 2.47194

set: 2.5, left: -2.48268, right: 2.47028

set: 2.5, left: -2.48021, right: 2.46946

set: 2.5, left: -2.4769, right: 2.47359

set: 2.5, left: -2.48971, right: 2.47028

set: 2.5, left: -2.49054, right: 2.47814

set: 2.5, left: -2.49137, right: 2.47442

set: 2.5, left: -2.49219, right: 2.47359

set: 2.5, left: -2.49137, right: 2.47111

set: 2.5, left: -2.49137, right: 2.47359

set: 2.5, left: -2.48186, right: 2.47194

set: 2.5, left: -2.48268, right: 2.47111

set: 2.5, left: -2.48021, right: 2.47442

set: 2.5, left: -2.49054, right: 2.47194

set: 2.5, left: -2.49054, right: 2.47566

set: 2.5, left: -2.49137, right: 2.47979

set: 2.5, left: -2.49302, right: 2.47648

set: 2.5, left: -2.49137, right: 2.47442

set: 2.5, left: -2.49137, right: 2.47194

set: 2.5, left: -2.48186, right: 2.47276

set: 2.5, left: -2.48351, right: 2.47194

set: 2.5, left: -2.48103, right: 2.47566

set: 2.5, left: -2.47855, right: 2.47194

set: 2.5, left: -2.49137, right: 2.47648

set: 2.5, left: -2.49054, right: 2.47979

set: 2.5, left: -2.49219, right: 2.47648

set: 2.5, left: -2.49426, right: 2.47566

set: 2.5, left: -2.49137, right: 2.47276

set: 2.5, left: -2.48268, right: 2.47566

set: 2.5, left: -2.48558, right: 2.47359

set: 2.5, left: -2.48186, right: 2.47194

set: 2.5, left: -2.47938, right: 2.47648

set: 2.5, left: -2.49219, right: 2.47276

set: 2.5, left: -2.49054, right: 2.47814

set: 2.5, left: -2.49302, right: 2.48062

set: 2.5, left: -2.49426, right: 2.47731

set: 2.5, left: -2.49219, right: 2.47359

set: 2.5, left: -2.49219, right: 2.47731

set: 2.5, left: -2.48351, right: 2.47566

set: 2.5, left: -2.48723, right: 2.47359

set: 2.5, left: -2.48021, right: 2.47731

set: 2.5, left: -2.49302, right: 2.47359

set: 2.5, left: -2.49137, right: 2.47814

set: 2.5, left: -2.49509, right: 2.48062

set: 2.5, left: -2.49426, right: 2.47731

set: 2.5, left: -2.49219, right: 2.47731

set: 2.5, left: -2.49219, right: 2.47442

set: 2.5, left: -2.48558, right: 2.47731

set: 2.5, left: -2.48889, right: 2.47648

set: 2.5, left: -2.48186, right: 2.47814

set: 2.5, left: -2.48268, right: 2.47442

set: 2.5, left: -2.49302, right: 2.47896

set: 2.5, left: -2.49054, right: 2.48227

set: 2.5, left: -2.49674, right: 2.47731

set: 2.5, left: -2.49219, right: 2.47814

set: 2.5, left: -2.49302, right: 2.47566

set: 2.5, left: -2.48641, right: 2.47731

set: 2.5, left: -2.48889, right: 2.47731

set: 2.5, left: -2.48268, right: 2.47442

set: 2.5, left: -2.48268, right: 2.47814

set: 2.5, left: -2.49302, right: 2.47566

set: 2.5, left: -2.48971, right: 2.47979

set: 2.5, left: -2.49674, right: 2.4831

set: 2.5, left: -2.49509, right: 2.47814

set: 2.5, left: -2.49219, right: 2.47648

set: 2.5, left: -2.48723, right: 2.47648

set: 2.5, left: -2.49054, right: 2.47814

set: 2.5, left: -2.48351, right: 2.47442

set: 2.5, left: -2.48558, right: 2.47896

set: 2.5, left: -2.49219, right: 2.47648

set: 2.5, left: -2.48971, right: 2.47979

set: 2.5, left: -2.49839, right: 2.48434

set: 2.5, left: -2.49509, right: 2.47814

set: 2.5, left: -2.49219, right: 2.47979

set: 2.5, left: -2.49302, right: 2.47731

set: 2.5, left: -2.48723, right: 2.47896

set: 2.5, left: -2.49137, right: 2.47896

set: 2.5, left: -2.48475, right: 2.47566

set: 2.5, left: -2.49219, right: 2.47731

set: 2.5, left: -2.48971, right: 2.47731

set: 2.5, left: -2.50087, right: 2.48517

set: 2.5, left: -2.49591, right: 2.47896

set: 2.5, left: -2.49302, right: 2.47979

set: 2.5, left: -2.49426, right: 2.47814

set: 2.5, left: -2.48806, right: 2.47979

set: 2.5, left: -2.49137, right: 2.47979

set: 2.5, left: -2.48641, right: 2.47648

set: 2.5, left: -2.48889, right: 2.48062

set: 2.5, left: -2.49137, right: 2.47814

set: 2.5, left: -2.48971, right: 2.48227

set: 2.5, left: -2.50087, right: 2.48599

set: 2.5, left: -2.49302, right: 2.47979

set: 2.5, left: -2.49426, right: 2.47896

set: 2.5, left: -2.48889, right: 2.48062

set: 2.5, left: -2.49054, right: 2.48062

set: 2.5, left: -2.48641, right: 2.47731

set: 2.5, left: -2.49137, right: 2.48062

set: 2.5, left: -2.49054, right: 2.47896

set: 2.5, left: -2.49054, right: 2.4831

set: 2.5, left: -2.50253, right: 2.48599

set: 2.5, left: -2.49591, right: 2.48144

set: 2.5, left: -2.49426, right: 2.48144

set: 2.5, left: -2.49426, right: 2.47896

set: 2.5, left: -2.48889, right: 2.48144

set: 2.5, left: -2.49054, right: 2.48062

set: 2.5, left: -2.48806, right: 2.47814

set: 2.5, left: -2.49054, right: 2.48144

set: 2.5, left: -2.49137, right: 2.4831

set: 2.5, left: -2.50377, right: 2.48682

set: 2.5, left: -2.49591, right: 2.48144

set: 2.5, left: -2.49509, right: 2.48144

set: 2.5, left: -2.49509, right: 2.47896

set: 2.5, left: -2.48971, right: 2.48144

set: 2.5, left: -2.49054, right: 2.48144

set: 2.5, left: -2.48806, right: 2.47814

set: 2.5, left: -2.49426, right: 2.48227

set: 2.5, left: -2.49219, right: 2.47896

set: 2.5, left: -2.50459, right: 2.4831

set: 2.5, left: -2.49591, right: 2.48682

set: 2.5, left: -2.49509, right: 2.48227

set: 2.5, left: -2.49509, right: 2.48227

set: 2.5, left: -2.49054, right: 2.47979

set: 2.5, left: -2.48971, right: 2.48062

set: 2.5, left: -2.48806, right: 2.47896

set: 2.5, left: -2.49426, right: 2.48227

set: 2.5, left: -2.48889, right: 2.47896

set: 2.5, left: -2.49426, right: 2.4831

set: 2.5, left: -2.50459, right: 2.48682

set: 2.5, left: -2.49591, right: 2.4831

set: 2.5, left: -2.49591, right: 2.4831

set: 2.5, left: -2.49426, right: 2.47979

set: 2.5, left: -2.49054, right: 2.48227

set: 2.5, left: -2.49054, right: 2.48144

set: 2.5, left: -2.49509, right: 2.47979

set: 2.5, left: -2.48971, right: 2.4831

set: 2.5, left: -2.49591, right: 2.48062

set: 2.5, left: -2.50459, right: 2.48517

set: 2.5, left: -2.49674, right: 2.48434

set: 2.5, left: -2.49757, right: 2.4831

set: 2.5, left: -2.49302, right: 2.48062

set: 2.5, left: -2.49137, right: 2.4831

set: 2.5, left: -2.49054, right: 2.48227

set: 2.5, left: -2.48971, right: 2.48062

set: 2.5, left: -2.49054, right: 2.48434

set: 2.5, left: -2.49674, right: 2.48144

set: 2.5, left: -2.50377, right: 2.48599

set: 2.5, left: -2.49757, right: 2.4893

set: 2.5, left: -2.49922, right: 2.48517

set: 2.5, left: -2.49426, right: 2.48434

set: 2.5, left: -2.49054, right: 2.48062

set: 2.5, left: -2.49137, right: 2.48434

set: 2.5, left: -2.49054, right: 2.4831

set: 2.5, left: -2.49591, right: 2.48517

set: 2.5, left: -2.49219, right: 2.48227

set: 2.5, left: -2.49757, right: 2.48599

set: 2.5, left: -2.49839, right: 2.4893

set: 2.5, left: -2.50005, right: 2.48599

set: 2.5, left: -2.49426, right: 2.48434

set: 2.5, left: -2.49054, right: 2.48144

set: 2.5, left: -2.49054, right: 2.48434

set: 2.5, left: -2.48971, right: 2.4831

set: 2.5, left: -2.49591, right: 2.48227

set: 2.5, left: -2.49509, right: 2.48682

set: 2.5, left: -2.49839, right: 2.48227

set: 2.5, left: -2.50253, right: 2.48682

set: 2.5, left: -2.50005, right: 2.49013

set: 2.5, left: -2.50253, right: 2.48517

set: 2.5, left: -2.49426, right: 2.48227

set: 2.5, left: -2.49054, right: 2.48434

set: 2.5, left: -2.48806, right: 2.4831

set: 2.5, left: -2.49674, right: 2.48227

set: 2.5, left: -2.49757, right: 2.48682

set: 2.5, left: -2.49922, right: 2.48434

set: 2.5, left: -2.50253, right: 2.48765

set: 2.5, left: -2.50005, right: 2.49095

set: 2.5, left: -2.50253, right: 2.48765

set: 2.5, left: -2.49302, right: 2.48517

set: 2.5, left: -2.49137, right: 2.4831

set: 2.5, left: -2.49137, right: 2.48517

set: 2.5, left: -2.48723, right: 2.48434

set: 2.5, left: -2.49757, right: 2.48144

set: 2.5, left: -2.50005, right: 2.48765

set: 2.5, left: -2.50253, right: 2.48517

set: 2.5, left: -2.5017, right: 2.48765

set: 2.5, left: -2.50253, right: 2.48765

set: 2.5, left: -2.49302, right: 2.48517

set: 2.5, left: -2.49219, right: 2.48434

set: 2.5, left: -2.49137, right: 2.48517

set: 2.5, left: -2.48723, right: 2.48434

set: 2.5, left: -2.49757, right: 2.48227

set: 2.5, left: -2.50087, right: 2.48847

set: 2.5, left: -2.50087, right: 2.48682

set: 2.5, left: -2.50253, right: 2.48765

set: 2.5, left: -2.50253, right: 2.49178

set: 2.5, left: -2.5017, right: 2.48847

set: 2.5, left: -2.49302, right: 2.48599

set: 2.5, left: -2.49426, right: 2.48517

set: 2.5, left: -2.48723, right: 2.48599

set: 2.5, left: -2.49922, right: 2.48144

set: 2.5, left: -2.50087, right: 2.48847

set: 2.5, left: -2.50087, right: 2.48682

set: 2.5, left: -2.50377, right: 2.48847

set: 2.5, left: -2.50253, right: 2.49467

set: 2.5, left: -2.5017, right: 2.48847

set: 2.5, left: -2.49302, right: 2.48599

set: 2.5, left: -2.49509, right: 2.48599

set: 2.5, left: -2.49219, right: 2.48599

set: 2.5, left: -2.48806, right: 2.48517

set: 2.5, left: -2.50087, right: 2.48144

set: 2.5, left: -2.5017, right: 2.48847

set: 2.5, left: -2.50377, right: 2.48765

set: 2.5, left: -2.5017, right: 2.48847

set: 2.5, left: -2.50087, right: 2.4955

set: 2.5, left: -2.49302, right: 2.48599

set: 2.5, left: -2.49674, right: 2.48682

set: 2.5, left: -2.49137, right: 2.48599

set: 2.5, left: -2.49054, right: 2.48682

set: 2.5, left: -2.50253, right: 2.48144

set: 2.5, left: -2.50005, right: 2.48765

set: 2.5, left: -2.50459, right: 2.48847

set: 2.5, left: -2.50253, right: 2.48847

set: 2.5, left: -2.50005, right: 2.49633

set: 2.5, left: -2.50087, right: 2.4893

set: 2.5, left: -2.49839, right: 2.48517

set: 2.5, left: -2.49137, right: 2.48682

set: 2.5, left: -2.49137, right: 2.48517

set: 2.5, left: -2.5017, right: 2.48765

set: 2.5, left: -2.49839, right: 2.48227

set: 2.5, left: -2.50625, right: 2.48847

set: 2.5, left: -2.50253, right: 2.48765

set: 2.5, left: -2.50005, right: 2.49798

set: 2.5, left: -2.5017, right: 2.4893

set: 2.5, left: -2.49591, right: 2.48682

set: 2.5, left: -2.49922, right: 2.48765

set: 2.5, left: -2.49219, right: 2.48599

set: 2.5, left: -2.49426, right: 2.48847

set: 2.5, left: -2.50005, right: 2.48144

set: 2.5, left: -2.50873, right: 2.48847

set: 2.5, left: -2.50459, right: 2.4893

set: 2.5, left: -2.50005, right: 2.48847

set: 2.5, left: -2.50087, right: 2.50046

set: 2.5, left: -2.49591, right: 2.49013

set: 2.5, left: -2.49922, right: 2.48765

set: 2.5, left: -2.49426, right: 2.48765

set: 2.5, left: -2.49757, right: 2.48599

set: 2.5, left: -2.49922, right: 2.4831

set: 2.5, left: -2.49839, right: 2.49013

set: 2.5, left: -2.51038, right: 2.48847

set: 2.5, left: -2.50377, right: 2.48765

set: 2.5, left: -2.50087, right: 2.49963

set: 2.5, left: -2.49591, right: 2.49095

set: 2.5, left: -2.49757, right: 2.4893

set: 2.5, left: -2.49509, right: 2.48847

set: 2.5, left: -2.50005, right: 2.48599

set: 2.5, left: -2.49674, right: 2.48847

set: 2.5, left: -2.49839, right: 2.48434

set: 2.5, left: -2.51038, right: 2.49178

set: 2.5, left: -2.50253, right: 2.48847

set: 2.5, left: -2.50087, right: 2.49963

set: 2.5, left: -2.5017, right: 2.49095

set: 2.5, left: -2.49674, right: 2.49178

set: 2.5, left: -2.49591, right: 2.48682

set: 2.5, left: -2.49591, right: 2.48599

set: 2.5, left: -2.49509, right: 2.48847

set: 2.5, left: -2.50005, right: 2.4831

set: 2.5, left: -2.51038, right: 2.49385

set: 2.5, left: -2.5017, right: 2.48847

set: 2.5, left: -2.50253, right: 2.48847

set: 2.5, left: -2.50087, right: 2.49798

set: 2.5, left: -2.49757, right: 2.49095

set: 2.5, left: -2.49591, right: 2.49261

set: 2.5, left: -2.49591, right: 2.48682

set: 2.5, left: -2.50005, right: 2.48682

set: 2.5, left: -2.49509, right: 2.48434

set: 2.5, left: -2.50955, right: 2.49467

set: 2.5, left: -2.50377, right: 2.48847

set: 2.5, left: -2.50459, right: 2.49013

set: 2.5, left: -2.50005, right: 2.49633

set: 2.5, left: -2.49674, right: 2.49095

set: 2.5, left: -2.49591, right: 2.49467

set: 2.5, left: -2.49509, right: 2.48682

set: 2.5, left: -2.50087, right: 2.48765

set: 2.5, left: -2.49674, right: 2.48599

set: 2.5, left: -2.50377, right: 2.4831

set: 2.5, left: -2.50955, right: 2.4893

set: 2.5, left: -2.50459, right: 2.49178

set: 2.5, left: -2.49839, right: 2.49467

set: 2.5, left: -2.49591, right: 2.49095

set: 2.5, left: -2.49591, right: 2.49633

set: 2.5, left: -2.49509, right: 2.48682

set: 2.5, left: -2.5017, right: 2.49013

set: 2.5, left: -2.50005, right: 2.48599

set: 2.5, left: -2.50459, right: 2.48434

set: 2.5, left: -2.50707, right: 2.49715

set: 2.5, left: -2.50459, right: 2.48847

set: 2.5, left: -2.50707, right: 2.49385

set: 2.5, left: -2.49757, right: 2.49467

set: 2.5, left: -2.49591, right: 2.49178

set: 2.5, left: -2.49674, right: 2.49633

set: 2.5, left: -2.5017, right: 2.49178

set: 2.5, left: -2.50377, right: 2.48517

set: 2.5, left: -2.50459, right: 2.48517

set: 2.5, left: -2.50625, right: 2.49633

set: 2.5, left: -2.50542, right: 2.48765

set: 2.5, left: -2.50707, right: 2.49633

set: 2.5, left: -2.49839, right: 2.49261

set: 2.5, left: -2.49591, right: 2.49261

set: 2.5, left: -2.49509, right: 2.49633

set: 2.5, left: -2.49137, right: 2.48434

set: 2.5, left: -2.50087, right: 2.49178

set: 2.5, left: -2.50542, right: 2.48517

set: 2.5, left: -2.50707, right: 2.48682

set: 2.5, left: -2.50625, right: 2.49633

set: 2.5, left: -2.50625, right: 2.49715

set: 2.5, left: -2.49674, right: 2.49178

set: 2.5, left: -2.49674, right: 2.49385

set: 2.5, left: -2.49509, right: 2.49633

set: 2.5, left: -2.49054, right: 2.4831

set: 2.5, left: -2.50253, right: 2.49385

set: 2.5, left: -2.50459, right: 2.48599

set: 2.5, left: -2.50625, right: 2.4893

set: 2.5, left: -2.50707, right: 2.49798

set: 2.5, left: -2.50625, right: 2.48765

set: 2.5, left: -2.50542, right: 2.49798

set: 2.5, left: -2.49839, right: 2.49095

set: 2.5, left: -2.49839, right: 2.49467

set: 2.5, left: -2.49219, right: 2.49633

set: 2.5, left: -2.50625, right: 2.4831

set: 2.5, left: -2.50459, right: 2.49261

set: 2.5, left: -2.50542, right: 2.48682

set: 2.5, left: -2.50707, right: 2.49095

set: 2.5, left: -2.50542, right: 2.48847

set: 2.5, left: -2.50542, right: 2.49715

set: 2.5, left: -2.49757, right: 2.49013

set: 2.5, left: -2.50005, right: 2.49633

set: 2.5, left: -2.49509, right: 2.49715

set: 2.5, left: -2.49426, right: 2.48599

set: 2.5, left: -2.50377, right: 2.49261

set: 2.5, left: -2.50377, right: 2.48765

set: 2.5, left: -2.50707, right: 2.49178

set: 2.5, left: -2.50542, right: 2.49715

set: 2.5, left: -2.50542, right: 2.49013

set: 2.5, left: -2.49839, right: 2.49715

set: 2.5, left: -2.50253, right: 2.49633

set: 2.5, left: -2.49426, right: 2.49715

set: 2.5, left: -2.49591, right: 2.48847

set: 2.5, left: -2.50459, right: 2.49261

set: 2.5, left: -2.50087, right: 2.48765

set: 2.5, left: -2.51038, right: 2.49261

set: 2.5, left: -2.5079, right: 2.4955

set: 2.5, left: -2.50459, right: 2.49261

set: 2.5, left: -2.49922, right: 2.49715

set: 2.5, left: -2.5017, right: 2.4893

set: 2.5, left: -2.49591, right: 2.49633

set: 2.5, left: -2.49922, right: 2.4955

set: 2.5, left: -2.5017, right: 2.49095

set: 2.5, left: -2.50087, right: 2.49385

set: 2.5, left: -2.51203, right: 2.49261

set: 2.5, left: -2.50707, right: 2.49385

set: 2.5, left: -2.50377, right: 2.49467

set: 2.5, left: -2.50377, right: 2.49798

set: 2.5, left: -2.49922, right: 2.49013

set: 2.5, left: -2.49757, right: 2.49467

set: 2.5, left: -2.50253, right: 2.49385

set: 2.5, left: -2.50005, right: 2.49385

set: 2.5, left: -2.50087, right: 2.49467

set: 2.5, left: -2.51327, right: 2.49013

set: 2.5, left: -2.50625, right: 2.49385

set: 2.5, left: -2.50459, right: 2.49261

set: 2.5, left: -2.50459, right: 2.4955

set: 2.5, left: -2.50005, right: 2.49798

set: 2.5, left: -2.49922, right: 2.49385

set: 2.5, left: -2.49757, right: 2.49095

set: 2.5, left: -2.50377, right: 2.49385

set: 2.5, left: -2.49839, right: 2.49385

set: 2.5, left: -2.50377, right: 2.49095

set: 2.5, left: -2.50625, right: 2.49467

set: 2.5, left: -2.50625, right: 2.49095

set: 2.5, left: -2.50459, right: 2.4955

set: 2.5, left: -2.49922, right: 2.49881

set: 2.5, left: -2.49839, right: 2.4955

set: 2.5, left: -2.49839, right: 2.49385

set: 2.5, left: -2.50377, right: 2.49178

set: 2.5, left: -2.49839, right: 2.49385

set: 2.5, left: -2.50459, right: 2.49385

set: 2.5, left: -2.51327, right: 2.49178

set: 2.5, left: -2.50625, right: 2.49178

set: 2.5, left: -2.5079, right: 2.49467

set: 2.5, left: -2.49839, right: 2.49881

set: 2.5, left: -2.49922, right: 2.49633

set: 2.5, left: -2.49757, right: 2.49385

set: 2.5, left: -2.50377, right: 2.49261

set: 2.5, left: -2.50005, right: 2.49385

set: 2.5, left: -2.50542, right: 2.49261

set: 2.5, left: -2.51121, right: 2.49013

set: 2.5, left: -2.50707, right: 2.4955

set: 2.5, left: -2.50955, right: 2.49261

set: 2.5, left: -2.50087, right: 2.4955

set: 2.5, left: -2.49757, right: 2.49963

set: 2.5, left: -2.49839, right: 2.49633

set: 2.5, left: -2.49757, right: 2.49385

set: 2.5, left: -2.50377, right: 2.49385

set: 2.5, left: -2.50377, right: 2.49261

set: 2.5, left: -2.50873, right: 2.4893

set: 2.5, left: -2.50707, right: 2.4955

set: 2.5, left: -2.50955, right: 2.49467

set: 2.5, left: -2.50087, right: 2.4955

set: 2.5, left: -2.49839, right: 2.50211

set: 2.5, left: -2.49839, right: 2.49633

set: 2.5, left: -2.49509, right: 2.49385

set: 2.5, left: -2.50377, right: 2.49467

set: 2.5, left: -2.50707, right: 2.49385

set: 2.5, left: -2.50707, right: 2.49385

set: 2.5, left: -2.50873, right: 2.48847

set: 2.5, left: -2.50873, right: 2.49467

set: 2.5, left: -2.50873, right: 2.49467

set: 2.5, left: -2.49922, right: 2.49467

set: 2.5, left: -2.49839, right: 2.50418

set: 2.5, left: -2.49426, right: 2.49261

set: 2.5, left: -2.50542, right: 2.49467

set: 2.5, left: -2.5079, right: 2.49261

set: 2.5, left: -2.5079, right: 2.49467

set: 2.5, left: -2.50873, right: 2.48847

set: 2.5, left: -2.50873, right: 2.4955

set: 2.5, left: -2.5079, right: 2.49467

set: 2.5, left: -2.49922, right: 2.49467

set: 2.5, left: -2.50087, right: 2.50583

set: 2.5, left: -2.49757, right: 2.49633

set: 2.5, left: -2.49426, right: 2.49467

set: 2.5, left: -2.50542, right: 2.49385

set: 2.5, left: -2.50707, right: 2.49261

set: 2.5, left: -2.5079, right: 2.49467

set: 2.5, left: -2.50955, right: 2.4893

set: 2.5, left: -2.50707, right: 2.49715

set: 2.5, left: -2.49922, right: 2.49385

set: 2.5, left: -2.5017, right: 2.50501

set: 2.5, left: -2.49591, right: 2.49715

set: 2.5, left: -2.49509, right: 2.49715

set: 2.5, left: -2.50707, right: 2.49261

set: 2.5, left: -2.50542, right: 2.49178

set: 2.5, left: -2.50955, right: 2.49261

set: 2.5, left: -2.50873, right: 2.4893

set: 2.5, left: -2.50625, right: 2.49881

set: 2.5, left: -2.49922, right: 2.49385

set: 2.5, left: -2.50377, right: 2.49467

set: 2.5, left: -2.49674, right: 2.50335

set: 2.5, left: -2.49839, right: 2.49715

set: 2.5, left: -2.50707, right: 2.49963

set: 2.5, left: -2.50377, right: 2.49261

set: 2.5, left: -2.51121, right: 2.49095

set: 2.5, left: -2.5079, right: 2.4893

set: 2.5, left: -2.50459, right: 2.50129

set: 2.5, left: -2.50625, right: 2.49467
